Source,SourceDoc,Admin0,Admin1,Admin2,Year,Crop,Season, Area , Yield , MT 
"Ministry of Agriculture, Livestock and Fisheries",ERA2007,,Western,,2006,"Soya Beans, dry",,566,0.42,236.43
"Ministry of Agriculture, Livestock and Fisheries",ERA2009,,Central,,2008,"Soya Beans, dry",,0,0,0
"Ministry of Agriculture, Livestock and Fisheries",ERA2009,,North Eastern,,2008,"Soya Beans, dry",,0,0,0
"Ministry of Agriculture, Livestock and Fisheries",ERA2009,,Nyanza,,2008,"Soya Beans, dry",,351,0.4,141.3
"Ministry of Agriculture, Livestock and Fisheries",ERA2009,,Rift Valley,,2008,"Soya Beans, dry",,260,0.16,40.41
"Ministry of Agriculture, Livestock and Fisheries",ERA2009,,Western,,2008,"Soya Beans, dry",,1827,0.85,1557.27
"Ministry of Agriculture, Livestock and Fisheries",ERA2010,,Central,,2009,"Soya Beans, dry",,32,0.28,9
"Ministry of Agriculture, Livestock and Fisheries",ERA2010,,Eastern,,2009,"Soya Beans, dry",,0,0,0
"Ministry of Agriculture, Livestock and Fisheries",ERA2010,,North Eastern,,2009,"Soya Beans, dry",,0,0,0
"Ministry of Agriculture, Livestock and Fisheries",ERA2010,,Nyanza,,2009,"Soya Beans, dry",,212,0.58,121.95
"Ministry of Agriculture, Livestock and Fisheries",ERA2010,,Rift Valley,,2009,"Soya Beans, dry",,0,0,0
"Ministry of Agriculture, Livestock and Fisheries",ERA2010,,Western,,2009,"Soya Beans, dry",,1285,0.95,1215.45
"Ministry of Agriculture, Livestock and Fisheries",ERA2011,,Central,,2010,"Soya Beans, dry",,43,0.22,9.6
"Ministry of Agriculture, Livestock and Fisheries",ERA2011,,Eastern,,2010,"Soya Beans, dry",,0,0,0
"Ministry of Agriculture, Livestock and Fisheries",ERA2011,,Nyanza,,2010,"Soya Beans, dry",,0,0,0
"Ministry of Agriculture, Livestock and Fisheries",ERA2011,,Rift Valley,,2010,"Soya Beans, dry",,119,,678
"Ministry of Agriculture, Livestock and Fisheries",ERA2011,,Western,,2010,"Soya Beans, dry",,1459,,8295
"Ministry of Agriculture, Livestock and Fisheries",ERA2007,Kenya,,,2002,Sweet potatoes,,60410,8.5,513485
"Ministry of Agriculture, Livestock and Fisheries",ERA2007,Kenya,,,2003,Sweet potatoes,,58770,10,587700
"Ministry of Agriculture, Livestock and Fisheries",ERA2007,Kenya,,,2004,Sweet potatoes,,60701,9,546309
"Ministry of Agriculture, Livestock and Fisheries",ERA2007,Kenya,,,2005,Sweet potatoes,,61300,10.96,671709
"Ministry of Agriculture, Livestock and Fisheries",ERA2007,,Central,,2006,Sweet potatoes,,7189,1.79,12858
"Ministry of Agriculture, Livestock and Fisheries",ERA2007,,Coast,,2006,Sweet potatoes,,1033,7.1,7339
"Ministry of Agriculture, Livestock and Fisheries",ERA2007,,Eastern,,2006,Sweet potatoes,,7187,7.66,55070
"Ministry of Agriculture, Livestock and Fisheries",ERA2007,,Nairobi,,2006,Sweet potatoes,,0,0,0
"Ministry of Agriculture, Livestock and Fisheries",ERA2007,,North Eastern,,2006,Sweet potatoes,,0,0,0
"Ministry of Agriculture, Livestock and Fisheries",ERA2007,,Nyanza,,2006,Sweet potatoes,,41120,12,493440
"Ministry of Agriculture, Livestock and Fisheries",ERA2007,,Rift Valley,,2006,Sweet potatoes,,1882,9.04,17018
"Ministry of Agriculture, Livestock and Fisheries",ERA2007,,Western,,2006,Sweet potatoes,,16526,8.41,138921
"Ministry of Agriculture, Livestock and Fisheries",ERA2007,Kenya,,,2006,Sweet potatoes,,74937,23.01,1724646
"Ministry of Agriculture, Livestock and Fisheries",ERA2009,Kenya,,,2007,Sweet potatoes,,61111,13.28,811531
"Ministry of Agriculture, Livestock and Fisheries",ERA2009,,Central,,2008,Sweet potatoes,,0,0,0
"Ministry of Agriculture, Livestock and Fisheries",ERA2009,,Coast,,2008,Sweet potatoes,,731,7.88,5763
"Ministry of Agriculture, Livestock and Fisheries",ERA2009,,Eastern,,2008,Sweet potatoes,,6632,6.17,40894
"Ministry of Agriculture, Livestock and Fisheries",ERA2009,,Nairobi,,2008,Sweet potatoes,,55,0,0
"Ministry of Agriculture, Livestock and Fisheries",ERA2009,,North Eastern,,2008,Sweet potatoes,,0,0,0
"Ministry of Agriculture, Livestock and Fisheries",ERA2009,,Nyanza,,2008,Sweet potatoes,,35867,16.72,599554
"Ministry of Agriculture, Livestock and Fisheries",ERA2009,,Rift Valley,,2008,Sweet potatoes,,4769,20.97,100016
"Ministry of Agriculture, Livestock and Fisheries",ERA2009,,Western,,2008,Sweet potatoes,,14732,10.06,148221
"Ministry of Agriculture, Livestock and Fisheries",ERA2009,Kenya,,,2008,Sweet potatoes,,62786,14.25,894781
"Ministry of Agriculture, Livestock and Fisheries",ERA2010,,Central,,2009,Sweet potatoes,,2880,9.14,26321
"Ministry of Agriculture, Livestock and Fisheries",ERA2010,,Coast,,2009,Sweet potatoes,,771,7.19,5544
"Ministry of Agriculture, Livestock and Fisheries",ERA2010,,Eastern,,2009,Sweet potatoes,,4527,9.04,40931
"Ministry of Agriculture, Livestock and Fisheries",ERA2010,,Nairobi,,2009,Sweet potatoes,,37,7.95,294
"Ministry of Agriculture, Livestock and Fisheries",ERA2010,,North Eastern,,2009,Sweet potatoes,,0,0,0
"Ministry of Agriculture, Livestock and Fisheries",ERA2010,,Nyanza,,2009,Sweet potatoes,,52528,9.29,487990
"Ministry of Agriculture, Livestock and Fisheries",ERA2010,,Rift Valley,,2009,Sweet potatoes,,3034,9.65,29266
"Ministry of Agriculture, Livestock and Fisheries",ERA2010,,Western,,2009,Sweet potatoes,,14044,31.6,443859
"Ministry of Agriculture, Livestock and Fisheries",ERA2010,Kenya,,,2009,Sweet potatoes,,77821,13.29,1034204
"Ministry of Agriculture, Livestock and Fisheries",ERA2011,,Central,,2010,Sweet potatoes,,3308,13.03,43097
"Ministry of Agriculture, Livestock and Fisheries",ERA2011,,Coast,,2010,Sweet potatoes,,1084,7.95,8620
"Ministry of Agriculture, Livestock and Fisheries",ERA2011,,Eastern,,2010,Sweet potatoes,,6513,6.31,41065
"Ministry of Agriculture, Livestock and Fisheries",ERA2011,,Nairobi,,2010,Sweet potatoes,,37,1.97,73
"Ministry of Agriculture, Livestock and Fisheries",ERA2011,,North Eastern,,2010,Sweet potatoes,,10,6,60
"Ministry of Agriculture, Livestock and Fisheries",ERA2011,,Nyanza,,2010,Sweet potatoes,,10653,11.24,119769
"Ministry of Agriculture, Livestock and Fisheries",ERA2011,,Rift Valley,,2010,Sweet potatoes,,5462,11.3,61704
"Ministry of Agriculture, Livestock and Fisheries",ERA2011,,Western,,2010,Sweet potatoes,,15245,7.16,109202
"Ministry of Agriculture, Livestock and Fisheries",ERA2011,Kenya,,,2010,Sweet potatoes,,42312,9.07,383590
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,Kenya,,,2011,Sweet potatoes,,61902,12.27,759471
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,,2012,Sweet potatoes,,4482,8.85,39674
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Coast,,2012,Sweet potatoes,,968,4.9,4741
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Eastern,,2012,Sweet potatoes,,8961,12.66,113429
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Nairobi,,2012,Sweet potatoes,,37,6.8,249
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,North Eastern,,2012,Sweet potatoes,,0,0,0
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Nyanza,,2012,Sweet potatoes,,27735,15.63,433360
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Rift Valley,,2012,Sweet potatoes,,4991.1,10.28,51303.8
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,,2012,Sweet potatoes,,19676,10.89,214336
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,Kenya,,,2012,Sweet potatoes,,66951.1,12.8,859455.3
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,,2013,Sweet potatoes,,3463,15.58,53949
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Coast,,2013,Sweet potatoes,,1183.8,5,5919
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Eastern,,2013,Sweet potatoes,,11315.1,8.94,101193
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Nairobi,,2013,Sweet potatoes,,21,7,147
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,North Eastern,,2013,Sweet potatoes,,0,0,0
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Nyanza,,2013,Sweet potatoes,,22153,9.24,204597
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Rift Valley,,2013,Sweet potatoes,,3942,11.36,44766
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,,2013,Sweet potatoes,,16440,18.68,307123
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,Kenya,,,2013,Sweet potatoes,,58517.9,12.5,729555.5
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,,2014,Sweet potatoes,,2288.5,9.77,22348.9
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Coast,,2014,Sweet potatoes,,1273.8,5.86,7465
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Eastern,,2014,Sweet potatoes,,10577.54,9.09,96157.78
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Nairobi,,2014,Sweet potatoes,,25,7,175
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,North Eastern,,2014,Sweet potatoes,,0,0,0
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Nyanza,,2014,Sweet potatoes,,25484,11.23,286131.5
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Rift Valley,,2014,Sweet potatoes,,4161.4,9.23,38408.41
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,,2014,Sweet potatoes,,15607,18.27,285082
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,Kenya,,,2014,Sweet potatoes,,61517.24,12.5,763642.59
MOA,AgroMOA,,Central,,1970,Tea,,7156,2.67,19101
MOA,AgroMOA,,Eastern,,1970,Tea,,2126,1.98,4211
MOA,AgroMOA,,Nyanza,,1970,Tea,,3957,1.63,6469
MOA,AgroMOA,,Rift Valley,,1970,Tea,,3280,2.4,7872
MOA,AgroMOA,,Central,,1971,Tea,,8593,1.95,16721
MOA,AgroMOA,,Eastern,,1971,Tea,,2654,1.71,4532
MOA,AgroMOA,,Nyanza,,1971,Tea,,5434,1.52,8263
MOA,AgroMOA,,Rift Valley,,1971,Tea,,3937,2.4,9449
MOA,AgroMOA,,Central,,1972,Tea,,11727,2.5,29345
MOA,AgroMOA,,Eastern,,1972,Tea,,4180,1.75,7296
MOA,AgroMOA,,Nyanza,,1972,Tea,,6886,1.6,11012
MOA,AgroMOA,,Rift Valley,,1972,Tea,,4594,2.69,12363
MOA,AgroMOA,,Central,,1973,Tea,,13848,2.44,33743
MOA,AgroMOA,,Eastern,,1973,Tea,,4828,1.81,8722
MOA,AgroMOA,,Nyanza,,1973,Tea,,6478,1.6,10359
MOA,AgroMOA,,Rift Valley,,1973,Tea,,5361,2.26,12133
MOA,AgroMOA,,Central,,1974,Tea,,15246,2.38,36301
MOA,AgroMOA,,Eastern,,1974,Tea,,5487,2.08,11437
MOA,AgroMOA,,Nyanza,,1974,Tea,,7581,1.87,14211
MOA,AgroMOA,,Rift Valley,,1974,Tea,,6255,1.87,11673
MOA,AgroMOA,,Central,,1975,Tea,,15752,2.48,39073
MOA,AgroMOA,,Eastern,,1975,Tea,,6203,1.84,11427
MOA,AgroMOA,,Nyanza,,1975,Tea,,8066,2.24,18054
MOA,AgroMOA,,Rift Valley,,1975,Tea,,7149,1.84,13120
MOA,AgroMOA,,Central,,1976,Tea,,16644,2.79,46412
MOA,AgroMOA,,Eastern,,1976,Tea,,6971,1.78,12426
MOA,AgroMOA,,Nyanza,,1976,Tea,,8689,2.52,21926
MOA,AgroMOA,,Rift Valley,,1976,Tea,,26649,1.41,37674
MOA,AgroMOA,,Central,,1977,Tea,,18091,3.92,70949
MOA,AgroMOA,,Eastern,,1977,Tea,,7393,2.37,17496
MOA,AgroMOA,,Nyanza,,1977,Tea,,9150,2.93,26809
MOA,AgroMOA,,Rift Valley,,1977,Tea,,27149,1.89,51433
MOA,AgroMOA,,Central,,1978,Tea,,19603,4.09,80205
MOA,AgroMOA,,Eastern,,1978,Tea,,7537,2.64,19929
MOA,AgroMOA,,Nyanza,,1978,Tea,,9902,3.27,32378
MOA,AgroMOA,,Rift Valley,,1978,Tea,,31031,2.4,74474
MOA,AgroMOA,,Central,,1979,Tea,,20512,4.02,82559
MOA,AgroMOA,,Eastern,,1979,Tea,,7721,3.17,24489
MOA,AgroMOA,,Nyanza,,1979,Tea,,10331,3.21,33190
MOA,AgroMOA,,Rift Valley,,1979,Tea,,8748,3.06,26797
MOA,AgroMOA,,Central,,1980,Tea,,21287,3.41,72522
MOA,AgroMOA,,Eastern,,1980,Tea,,7945,2.48,19694
MOA,AgroMOA,,Nyanza,,1980,Tea,,10682,2.32,24780
MOA,AgroMOA,,Rift Valley,,1980,Tea,,9748,2.37,23144
MOA,AgroMOA,,Central,,1981,Tea,,21751,3.62,78821
MOA,AgroMOA,,Eastern,,1981,Tea,,8039,2.48,19935
MOA,AgroMOA,,Nyanza,,1981,Tea,,10682,2.41,25721
MOA,AgroMOA,,Rift Valley,,1981,Tea,,10072,3.22,32469
MOA,AgroMOA,,Central,,1982,Tea,,22286,3.98,88609
MOA,AgroMOA,,Eastern,,1982,Tea,,8235,2.74,22567
MOA,AgroMOA,,Nyanza,,1982,Tea,,11318,2.78,31480
MOA,AgroMOA,,Rift Valley,,1982,Tea,,9843,2.4,23611
MOA,AgroMOA,,Central,,1984,Tea,,22770,4.91,111712
MOA,AgroMOA,,Eastern,,1984,Tea,,8763,3.39,29719
MOA,AgroMOA,,Nyanza,,1984,Tea,,13172,3,39536
MOA,AgroMOA,,Rift Valley,,1984,Tea,,10397,3.71,38572
MOA,AgroMOA,,Central,,1985,Tea,,22981,6.96,159858
MOA,AgroMOA,,Eastern,,1985,Tea,,9247,4.47,41359
MOA,AgroMOA,,Nyanza,,1985,Tea,,13799,3.7,51057
MOA,AgroMOA,,Rift Valley,,1985,Tea,,10627,4.41,46891
MOA,AgroMOA,,Central,,1986,Tea,,23946,6.33,151568
MOA,AgroMOA,,Eastern,,1986,Tea,,9518,4.24,40394
MOA,AgroMOA,,Nyanza,,1986,Tea,,14955,4.02,60133
MOA,AgroMOA,,Rift Valley,,1986,Tea,,12147,4.01,48742
MOA,AgroMOA,,Central,,1987,Tea,,24645,6.96,171466
MOA,AgroMOA,,Eastern,,1987,Tea,,9825,4.48,44024
MOA,AgroMOA,,Nyanza,,1987,Tea,,15890,3.98,63284
MOA,AgroMOA,,Central,,1988,Tea,,25283,7.67,193831
MOA,AgroMOA,,Central,,1989,Tea,,23496,9.74,228766
MOA,AgroMOA,,Eastern,,1989,Tea,,8600,7.36,63295
MOA,AgroMOA,,Nyanza,,1989,Tea,,12097,6.9,83442
MOA,AgroMOA,,Rift Valley,,1989,Tea,,15771,3.98,62824
MOA,AgroMOA,,Central,,1990,Tea,,25358,9.67,245197
MOA,AgroMOA,,Eastern,,1990,Tea,,9773,7.13,69674
MOA,AgroMOA,,Nyanza,,1990,Tea,,12900,6.71,86588
MOA,AgroMOA,,Rift Valley,,1990,Tea,,16164,4.9,79179
Calculated,Spreadsheet,,Central,,2000,Wheat,,4140,0.96,3980.2
Calculated,Spreadsheet,,Eastern,,2000,Wheat,,5650,1.08,6120.61
Calculated,Spreadsheet,,Rift Valley,,2000,Wheat,,120160,1.6,191897.56
Calculated,Spreadsheet,,Western,,2000,Wheat,,360,2.7,973.65
Calculated,Spreadsheet,,Central,,2001,Wheat,,4396,0.97,4277.7
Calculated,Spreadsheet,,Eastern,,2001,Wheat,,5490,1.8,9882
Calculated,Spreadsheet,,Rift Valley,,2001,Wheat,,120905,2.04,246952.75
Calculated,Spreadsheet,,Western,,2001,Wheat,,175,2.7,472.55
Calculated,Spreadsheet,,Central,,2002,Wheat,,5889,1.01,5926
Calculated,Spreadsheet,,Eastern,,2002,Wheat,,10020,1.94,19450.05
Calculated,Spreadsheet,,Rift Valley,,2002,Wheat,,126293,2.43,306488
Calculated,Spreadsheet,,Western,,2002,Wheat,,0,0,0
"Ministry of Agriculture, Livestock and Fisheries",ERA2007,Kenya,,,2002,Wheat,,144794,2.12,307215.09
Calculated,Spreadsheet,,Central,,2003,Wheat,,5515,1,5508.9
Calculated,Spreadsheet,,Eastern,,2003,Wheat,,16200,2.39,38748
Calculated,Spreadsheet,,Rift Valley,,2003,Wheat,,128285,2.9,372532.2
Calculated,Spreadsheet,,Western,,2003,Wheat,,0,0,0
"Ministry of Agriculture, Livestock and Fisheries",ERA2007,Kenya,,,2003,Wheat,,151135,2.51,378655.02
Calculated,Spreadsheet,,Central,,2004,Wheat,,9160,1.26,11561.66
Calculated,Spreadsheet,,Eastern,,2004,Wheat,,15160,1.82,27544
Calculated,Spreadsheet,,Rift Valley,,2004,Wheat,,125288,2.35,294296.1
Calculated,Spreadsheet,,Western,,2004,Wheat,,0,0,0
"Ministry of Agriculture, Livestock and Fisheries",ERA2007,Kenya,,,2004,Wheat,,145359,2.58,375628.68
Calculated,Spreadsheet,,Central,,2005,Wheat,,9647,0.86,8264.81
Calculated,Spreadsheet,,Eastern,,2005,Wheat,,17200,1.35,23222.32
Calculated,Spreadsheet,,Rift Valley,,2005,Wheat,,130718,2.94,384130
Calculated,Spreadsheet,,Western,,2005,Wheat,,42,2.43,102.07
"Ministry of Agriculture, Livestock and Fisheries",ERA2007,Kenya,,,2005,Wheat,,159477,2.29,365696.46
"Ministry of Agriculture, Livestock and Fisheries",ERA2007,,Central,,2006,Wheat,,5676,1.95,11050.2
"Ministry of Agriculture, Livestock and Fisheries",ERA2007,,Eastern,,2006,Wheat,,17150,1.94,33291
"Ministry of Agriculture, Livestock and Fisheries",ERA2007,,Rift Valley,,2006,Wheat,,126970,2.69,342000
"Ministry of Agriculture, Livestock and Fisheries",ERA2007,,Western,,2006,Wheat,,692,2.43,1681.56
"Ministry of Agriculture, Livestock and Fisheries",ERA2007,Kenya,,,2006,Wheat,,150488,2.38,358060.86
Calculated,Spreadsheet,,Central,,2007,Wheat,,8242,1.03,8506
Calculated,Spreadsheet,,Eastern,,2007,Wheat,,17650,2.1,36990
Calculated,Spreadsheet,,Rift Valley,,2007,Wheat,,121171,2.95,357124
Calculated,Spreadsheet,,Western,,2007,Wheat,,491,1.5,736.5
"Ministry of Agriculture, Livestock and Fisheries",ERA2009,Kenya,,,2007,Wheat,,104176,3.4,354249.45
"Ministry of Agriculture, Livestock and Fisheries",ERA2009,,Central,,2008,Wheat,,6663,1.56,10423.62
"Ministry of Agriculture, Livestock and Fisheries",ERA2009,,Eastern,,2008,Wheat,,8245,5.79,47775.15
"Ministry of Agriculture, Livestock and Fisheries",ERA2009,,Rift Valley,,2008,Wheat,,314827,0.88,276826.68
"Ministry of Agriculture, Livestock and Fisheries",ERA2009,,Western,,2008,Wheat,,538,2.47,1326.24
"Ministry of Agriculture, Livestock and Fisheries",ERA2009,Kenya,,,2008,Wheat,,130273,2.58,336351.69
"Ministry of Agriculture, Livestock and Fisheries",ERA2010,,Central,,2009,Wheat,,13709,2.41,33045.48
"Ministry of Agriculture, Livestock and Fisheries",ERA2010,,Eastern,,2009,Wheat,,14160,3.51,49724.55
"Ministry of Agriculture, Livestock and Fisheries",ERA2010,,Rift Valley,,2009,Wheat,,103455,1.31,135896.49
"Ministry of Agriculture, Livestock and Fisheries",ERA2010,,Western,,2009,Wheat,,270,2.35,634.5
"Ministry of Agriculture, Livestock and Fisheries",ERA2010,Kenya,,,2009,Wheat,,131954,1.66,219301.02
"Ministry of Agriculture, Livestock and Fisheries",ERA2011,,Central,,2010,Wheat,,8182,3.54,29000
"Ministry of Agriculture, Livestock and Fisheries",ERA2011,,Eastern,,2010,Wheat,,23967,2.9,69495
"Ministry of Agriculture, Livestock and Fisheries",ERA2011,,Rift Valley,,2010,Wheat,,127825,3.23,413342
"Ministry of Agriculture, Livestock and Fisheries",ERA2011,,Western,,2010,Wheat,,69,2.26,156
"Ministry of Agriculture, Livestock and Fisheries",ERA2011,Kenya,,,2010,Wheat,,160043,3.2,511993.53
Calculated,Spreadsheet,,Central,,2011,Wheat,,4558,1.57,7158.06
Calculated,Spreadsheet,,Eastern,,2011,Wheat,,16891,3.07,51848.55
Calculated,Spreadsheet,,Rift Valley,,2011,Wheat,,105366,1.95,205049.16
Calculated,Spreadsheet,,Western,,2011,Wheat,,129,2.58,332.55
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,Kenya,,,2011,Wheat,,131509,2.04,268481.7
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,,2012,Wheat,,7578,1.98,15006.06
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Eastern,,2012,Wheat,,15265,2.71,41352.89
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Rift Valley,,2012,Wheat,,124915.4,3.08,385021.93
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,,2012,Wheat,,333,2.27,755.87
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,Kenya,,,2012,Wheat,,148941,2.99,444736.74
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,,2013,Wheat,,6828,2.95,20144.12
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Eastern,,2013,Wheat,,13337,2.62,34927.71
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Rift Valley,,2013,Wheat,,129033,2.41,311141.44
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,,2013,Wheat,,365,2.32,845.1
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,Kenya,,,2013,Wheat,,149563,2.76,367058.38
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Central,,2014,Wheat,,5735,1.72,9879.21
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Eastern,,2014,Wheat,,11637,2.54,29533.37
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Rift Valley,,2014,Wheat,,129533,2.23,288641.59
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,Western,,2014,Wheat,,305,2.3,699.98
"Ministry of Agriculture, Livestock and Fisheries",ERA2015,Kenya,,,2014,Wheat,,147210,2.23,328754.15
"Ministry of Agriculture, Livestock and Fisheries",ERA2007,Kenya,,,2002,Yams,,960,7.9,7584
"Ministry of Agriculture, Livestock and Fisheries",ERA2007,Kenya,,,2003,Yams,,952,8.41,8007
"Ministry of Agriculture, Livestock and Fisheries",ERA2007,Kenya,,,2004,Yams,,836,8.48,7086
"Ministry of Agriculture, Livestock and Fisheries",ERA2007,Kenya,,,2005,Yams,,835,8.67,7238
"Ministry of Agriculture, Livestock and Fisheries",ERA2007,,Central,,2006,Yams,,320,7.77,2485
"Ministry of Agriculture, Livestock and Fisheries",ERA2007,,Eastern,,2006,Yams,,723,7.63,5516
"Ministry of Agriculture, Livestock and Fisheries",ERA2007,,Rift Valley,,2006,Yams,,0,0,0
"Ministry of Agriculture, Livestock and Fisheries",ERA2007,Kenya,,,2006,Yams,,842,9.5,8001
"Ministry of Agriculture, Livestock and Fisheries",ERA2009,Kenya,,,2007,Yams,,925,7.46,6905
"Ministry of Agriculture, Livestock and Fisheries",ERA2009,,Central,,2008,Yams,,0,0,0
"Ministry of Agriculture, Livestock and Fisheries",ERA2009,,Eastern,,2008,Yams,,808,7.58,6123
"Ministry of Agriculture, Livestock and Fisheries",ERA2009,,Rift Valley,,2008,Yams,,0,0,0
"Ministry of Agriculture, Livestock and Fisheries",ERA2009,Kenya,,,2008,Yams,,808,7.58,6123
"Ministry of Agriculture, Livestock and Fisheries",ERA2010,,Central,,2009,Yams,,309,2.35,727
