"","ID1","Year","code","ADM2_NAME","ASAL","MaxTemp_OctMar","AvgTemp_OctMar","CumDD_OctMar","HeatWDays_OctMar","SDtemp_OctMar","MaxTemp_MarSep","AvgTemp_MarSep","CumDD_MarSep","HeatWDays_MarSep","SDtemp_MarSep","PrecCoefVar_OND","DrSpell10_OND","DrSpell20_OND","DrySpell_OND","MaxRain_OND","SeasRain_OND","PrecStDev_OND","Prec2Months_OND","PrecCoefVar_MAM","DrSpell10_MAM","DrSpell20_MAM","DrySpell_MAM","MaxRain_MAM","SeasRain_MAM","PrecStDev_MAM","Prec2Months_MAM","Admin1","county","Admin2","Area","Yield","MT","west1","AprilP","AugustP","DecemberP","FebruaryP","JanuaryP","JulyP","JuneP","MarchP","MayP","NovemberP","OctoberP","SeptemberP","AprilT","AugustT","DecemberT","FebruaryT","JanuaryT","JulyT","JuneT","MarchT","MayT","NovemberT","OctoberT","SeptemberT","MeanPrec","MeanTemp","MaxTemp_OctMar_L1","AvgTemp_OctMar_L1","CumDD_OctMar_L1","HeatWDays_OctMar_L1","SDtemp_OctMar_L1","MaxTemp_MarSep_L1","AvgTemp_MarSep_L1","CumDD_MarSep_L1","HeatWDays_MarSep_L1","SDtemp_MarSep_L1","PrecCoefVar_OND_L1","DrSpell10_OND_L1","DrSpell20_OND_L1","DrySpell_OND_L1","MaxRain_OND_L1","SeasRain_OND_L1","PrecStDev_OND_L1","Prec2Months_OND_L1","PrecCoefVar_MAM_L1","DrSpell10_MAM_L1","DrSpell20_MAM_L1","DrySpell_MAM_L1","MaxRain_MAM_L1","SeasRain_MAM_L1","PrecStDev_MAM_L1","Prec2Months_MAM_L1","Area_L1","Yield_L1","MT_L1","AprilP_L1","AugustP_L1","DecemberP_L1","FebruaryP_L1","JanuaryP_L1","JulyP_L1","JuneP_L1","MarchP_L1","MayP_L1","NovemberP_L1","OctoberP_L1","SeptemberP_L1","AprilT_L1","AugustT_L1","DecemberT_L1","FebruaryT_L1","JanuaryT_L1","JulyT_L1","JuneT_L1","MarchT_L1","MayT_L1","NovemberT_L1","OctoberT_L1","SeptemberT_L1","MeanPrec_L1","MeanTemp_L1","MaxTemp_OctMar_Lead1","AvgTemp_OctMar_Lead1","CumDD_OctMar_Lead1","HeatWDays_OctMar_Lead1","SDtemp_OctMar_Lead1"
"31-1995","31","1995",51375,"Siaya",0,NA,NA,NA,-0.473105123319555,NA,-0.361658716566841,-0.364120026550919,0.159638189798442,-0.484984197396098,-1.20755578982495,0.691387229151267,0.335174023281206,-0.940208592120063,-0.828422442993726,4.31343706792068,2.07221452951855,3.38689273080585,1.87232137154227,-0.264798082362514,0.607138149593846,-0.399034856441802,-0.395588435166688,0.73201536897514,1.30844067186973,1.18849998870426,1.14280913929981,NA,NA,NA,NA,NA,NA,NA,1.97468060769697,-0.527136166879743,0.665433042069755,0.120618784362519,1.04029734990975,-0.500445408256866,-0.319543731128753,0.430732969510569,0.713529882918217,3.22509871697194,0.511959011946182,-0.714969743030383,-0.733838314290058,-0.104405768893148,-0.668840763297773,-0.69357209558931,-0.581119362339936,-0.15591048293293,-0.262877209212314,-0.647289776381377,-0.528095382093055,-0.455553291071779,-0.174623816515397,0.0167217203334214,0.973857912167891,-0.443693086264684,0.12339810729586,-0.216200300750185,0.135551176627789,-0.473105123319555,-1.06645837825549,NA,NA,NA,-0.484984197396098,NA,-0.49916668718141,0.439067105862293,-0.724376762271046,-0.678883590699512,-0.054650371159094,-0.197796764662425,-0.190308840771062,-0.217570086739299,-0.264798082362514,-0.682284224789383,-1.06240681988544,-0.927091332695114,-0.0759861312306011,-0.123799989357572,-0.0392224564960029,-0.0736290890561953,NA,NA,NA,0.241827151377747,-0.349521605156365,0.0869569251967467,0.59445051360878,-0.109131591258747,-0.43542329073736,-0.0320879564886072,-0.516575502032774,-0.129508003753866,-0.0285159313003522,-0.513104875390173,-0.0526914973888905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.175864132857415,NA,NA,NA,NA,-0.473105123319555,NA
"31-1996","31","1996",51375,"Siaya",0,NA,NA,NA,-0.473105123319555,NA,0.349574654438116,0.262101014092961,0.796083095986465,-0.484984197396098,-1.38776262316501,0.162252155225633,0.646853271024467,-0.724376762271046,-0.406994768346396,1.06911631011579,0.659087978595551,1.16204785092265,0.422725389630992,0.807397309707939,1.03694560772159,1.5910810338891,1.13986437991543,-0.180807947473508,-0.719341537403831,-0.254073884406049,-0.580757606662833,NA,NA,NA,NA,NA,NA,NA,-0.669706391263059,-0.43951298309621,0.315055231443421,-0.550377825509702,-0.449996725536301,-0.55796497375489,-0.853020213794247,-0.174307872454177,-0.807327410123379,1.4513607768157,-0.456605291048799,-0.547985057163511,0.0975705980210003,0.36595735831864,NA,0.282425036526749,0.537953114445466,0.464184307955023,0.452023163916921,-0.106829790322706,0.292104622763151,-0.0624879595549027,0.00571750061572523,0.0167217203334214,-0.48408501493299,NA,NA,NA,NA,-0.473105123319555,NA,-0.361658716566841,-0.364120026550919,0.159638189798442,-0.484984197396098,-1.20755578982495,0.691387229151267,0.335174023281206,-0.940208592120063,-0.828422442993726,4.31343706792068,2.07221452951855,3.38689273080585,1.87232137154227,-0.264798082362514,0.607138149593846,-0.399034856441802,-0.395588435166688,0.73201536897514,1.30844067186973,1.18849998870426,1.14280913929981,NA,NA,NA,1.97468060769697,-0.527136166879743,0.665433042069755,0.120618784362519,1.04029734990975,-0.500445408256866,-0.319543731128753,0.430732969510569,0.713529882918217,3.22509871697194,0.511959011946182,-0.714969743030383,-0.733838314290058,-0.104405768893148,-0.668840763297773,-0.69357209558931,-0.581119362339936,-0.15591048293293,-0.262877209212314,-0.647289776381377,-0.528095382093055,-0.455553291071779,-0.174623816515397,0.0167217203334214,0.973857912167891,-0.443693086264684,0.405627988148015,1.22081966231991,1.55139995674124,-0.36775256286826,-0.821149218620354
"31-1997","31","1997",51375,"Siaya",0,0.405627988148015,1.22081966231991,1.55139995674124,-0.36775256286826,-0.821149218620354,NA,NA,NA,-0.484984197396098,NA,-0.234599150218593,0.750746353605554,-0.508544932422029,-0.243861474934526,0.300891629696237,0.192934297972324,0.682179347418429,0.396618921710315,0.539348461690326,1.03694560772159,1.14883305826001,1.06604453303649,-0.656873696243377,-1.13695585751528,-0.960014290396199,-0.932619904121183,"Nyanza","Siaya","Siaya",0.0749433345348758,-0.506382690334201,-0.256483423625251,1,-0.805026834706643,-0.759219194198291,0.253915479253591,-0.849305225168416,-0.751226379083908,-0.595477733862297,-0.87114805543822,-0.728560614545969,-1.15329773212449,0.582461738193276,-0.478128942226465,-0.412133109339615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.870814989612721,NA,NA,NA,NA,-0.473105123319555,NA,0.349574654438116,0.262101014092961,0.796083095986465,-0.484984197396098,-1.38776262316501,0.162252155225633,0.646853271024467,-0.724376762271046,-0.406994768346396,1.06911631011579,0.659087978595551,1.16204785092265,0.422725389630992,0.807397309707939,1.03694560772159,1.5910810338891,1.13986437991543,-0.180807947473508,-0.719341537403831,-0.254073884406049,-0.580757606662833,NA,NA,NA,-0.669706391263059,-0.43951298309621,0.315055231443421,-0.550377825509702,-0.449996725536301,-0.55796497375489,-0.853020213794247,-0.174307872454177,-0.807327410123379,1.4513607768157,-0.456605291048799,-0.547985057163511,0.0975705980210003,0.36595735831864,NA,0.282425036526749,0.537953114445466,0.464184307955023,0.452023163916921,-0.106829790322706,0.292104622763151,-0.0624879595549027,0.00571750061572523,0.0167217203334214,-0.48408501493299,NA,-1.32806985137237,-1.21775966895055,-1.08220866865327,-0.473105123319555,-0.821149218620354
"31-1998","31","1998",51375,"Siaya",0,-1.32806985137237,-1.21775966895055,-1.08220866865327,-0.473105123319555,-0.821149218620354,NA,NA,NA,-0.484984197396098,NA,-0.234599150218593,0.54296018844338,-0.724376762271046,-0.502155856169986,0.7453191307654,0.625566815045117,0.987550213284751,1.24164406756381,-0.130773658353707,0.392234420529975,-0.399034856441802,-0.0707811088993154,0.0899817444873348,-0.0407182672227231,0.175628971414043,-0.523789425169576,"Nyanza","Siaya","Siaya",-0.0491389108708965,-0.931049993335261,-0.510566237168148,1,0.230550447757448,-0.00850164664747881,-0.564416588517982,-0.979688452679132,-0.86484809050976,0.0472408893112801,-0.125316856371898,-1.12824087876356,0.431105130264253,1.14481488727738,0.853646974391633,-0.0526914973888905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0537388776953945,NA,0.405627988148015,1.22081966231991,1.55139995674124,-0.36775256286826,-0.821149218620354,NA,NA,NA,-0.484984197396098,NA,-0.234599150218593,0.750746353605554,-0.508544932422029,-0.243861474934526,0.300891629696237,0.192934297972324,0.682179347418429,0.396618921710315,0.539348461690326,1.03694560772159,1.14883305826001,1.06604453303649,-0.656873696243377,-1.13695585751528,-0.960014290396199,-0.932619904121183,0.0749433345348758,-0.506382690334201,-0.256483423625251,-0.805026834706643,-0.759219194198291,0.253915479253591,-0.849305225168416,-0.751226379083908,-0.595477733862297,-0.87114805543822,-0.728560614545969,-1.15329773212449,0.582461738193276,-0.478128942226465,-0.412133109339615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.870814989612721,NA,-0.803928644075508,-0.912937252541746,-0.698749624039213,-0.473105123319555,-0.821149218620354
"31-1999","31","1999",51375,"Siaya",0,-0.803928644075508,-0.912937252541746,-0.698749624039213,-0.473105123319555,-0.821149218620354,0.634068002840098,0.954240059015145,0.780035647923462,0.365011710940035,0.0538920435554711,-0.631450455662819,-0.392077554786402,0.570614216823054,-0.39340032722874,-0.924458480394456,-0.654522618037092,-0.801050572503705,0.105325700700655,-0.934920202406547,-0.789736089321318,0.706585082630921,-0.602284006427742,-0.455965215111139,0.128386122963252,-0.438232251186088,-0.147352618047469,"Nyanza","Siaya","Siaya",-0.126816414092396,-0.204645396096606,-0.249118493029501,1,-0.436654516443554,0.207004021576887,-0.663180803593862,0.136519177961387,-0.331090283346457,0.679956109789549,2.07851074920255,-0.242761398369896,0.68952377894263,-0.421740313742618,-0.327463383982801,0.847327656944419,1.14452996907937,0.735528386842187,1.33734140924833,1.25842216864281,1.78614933855226,0.689673322823369,0.754481014086983,1.24432017482397,0.907254626405306,1.20405588644392,1.2230213912508,0.915108992903959,0.258262071801862,1.15482723747044,-1.32806985137237,-1.21775966895055,-1.08220866865327,-0.473105123319555,-0.821149218620354,NA,NA,NA,-0.484984197396098,NA,-0.234599150218593,0.54296018844338,-0.724376762271046,-0.502155856169986,0.7453191307654,0.625566815045117,0.987550213284751,1.24164406756381,-0.130773658353707,0.392234420529975,-0.399034856441802,-0.0707811088993154,0.0899817444873348,-0.0407182672227231,0.175628971414043,-0.523789425169576,-0.0491389108708965,-0.931049993335261,-0.510566237168148,0.230550447757448,-0.00850164664747881,-0.564416588517982,-0.979688452679132,-0.86484809050976,0.0472408893112801,-0.125316856371898,-1.12824087876356,0.431105130264253,1.14481488727738,0.853646974391633,-0.0526914973888905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0537388776953945,NA,0.00244244407350756,0.262806353606513,0.671636121850409,-0.473105123319555,-0.821149218620354
"31-2000","31","2000",51375,"Siaya",0,0.00244244407350756,0.262806353606513,0.671636121850409,-0.473105123319555,-0.821149218620354,-0.788398739169816,-0.462997032968374,0.0762849401508065,-0.484984197396098,-0.66693528980477,-2.08657190895831,-1.63879454575945,-0.940208592120063,-1.4809556166412,0.00249030754979835,2.42418674679811,0.289559662733158,3.05398255110976,-2.14114001848581,-1.97170659917261,-1.28353080769998,-2.34443239277092,-0.403554306989685,2.39364971497624,-0.100608578756016,2.54690725963361,"Nyanza","Siaya","Siaya",-0.0171455793028577,-0.204645396096606,-0.173579893444824,1,2.18142017406911,1.76527577642999,0.663081513139377,0.54992941153195,1.50535365714114,1.48272917608806,2.09922828250995,1.93891871791174,1.6780104132315,1.48095831097802,3.64095980189941,3.06907305364772,-0.918595850359183,-0.305989966269627,-0.711525490373221,-0.420292898596812,-0.408954365911413,-0.296841117225646,-0.235381041015036,-0.343281034223374,-0.645266811358226,-1.06698825120914,-0.895989085039889,-0.30996456060132,2.76386522354265,-0.568128800088376,-0.803928644075508,-0.912937252541746,-0.698749624039213,-0.473105123319555,-0.821149218620354,0.634068002840098,0.954240059015145,0.780035647923462,0.365011710940035,0.0538920435554711,-0.631450455662819,-0.392077554786402,0.570614216823054,-0.39340032722874,-0.924458480394456,-0.654522618037092,-0.801050572503705,0.105325700700655,-0.934920202406547,-0.789736089321318,0.706585082630921,-0.602284006427742,-0.455965215111139,0.128386122963252,-0.438232251186088,-0.147352618047469,-0.126816414092396,-0.204645396096606,-0.249118493029501,-0.436654516443554,0.207004021576887,-0.663180803593862,0.136519177961387,-0.331090283346457,0.679956109789549,2.07851074920255,-0.242761398369896,0.68952377894263,-0.421740313742618,-0.327463383982801,0.847327656944419,1.14452996907937,0.735528386842187,1.33734140924833,1.25842216864281,1.78614933855226,0.689673322823369,0.754481014086983,1.24432017482397,0.907254626405306,1.20405588644392,1.2230213912508,0.915108992903959,0.258262071801862,1.15482723747044,NA,NA,NA,-0.473105123319555,NA
"31-2001","31","2001",51375,"Siaya",0,NA,NA,NA,-0.473105123319555,NA,0.10064297458638,0.591691035484477,1.13713031744193,-0.229985424895258,-0.66693528980477,-0.49916668718141,0.0234947755379451,-0.940208592120063,-0.733261355170135,-0.562567515238138,-0.141229801171067,-0.408430887818434,-0.349476450970088,-1.06894462641535,-0.574832360257447,-0.841282832070892,-1.00091117957406,-0.202645825857447,1.12977820745585,0.359787338194082,0.593233741364868,"Nyanza","Siaya","Siaya",-0.00521293131261614,-0.316399949517937,-0.21730809162827,1,0.373388693614565,3.56273514107058,-0.439785555207944,0.435446577620102,-0.0272182644168536,3.00824808712263,1.96715400767529,1.02031656368789,1.19647620995649,-0.582412642052361,0.939741579102298,1.92848274170959,0.559464438193811,0.634736288153947,0.611701048965697,0.750903659942458,0.839241858195383,0.576928815389196,0.589504004903313,0.433630195735966,0.731497482507547,0.417925223410166,0.186058817746847,0.30257221615132,1.6388590039668,0.612415151572295,0.00244244407350756,0.262806353606513,0.671636121850409,-0.473105123319555,-0.821149218620354,-0.788398739169816,-0.462997032968374,0.0762849401508065,-0.484984197396098,-0.66693528980477,-2.08657190895831,-1.63879454575945,-0.940208592120063,-1.4809556166412,0.00249030754979835,2.42418674679811,0.289559662733158,3.05398255110976,-2.14114001848581,-1.97170659917261,-1.28353080769998,-2.34443239277092,-0.403554306989685,2.39364971497624,-0.100608578756016,2.54690725963361,-0.0171455793028577,-0.204645396096606,-0.173579893444824,2.18142017406911,1.76527577642999,0.663081513139377,0.54992941153195,1.50535365714114,1.48272917608806,2.09922828250995,1.93891871791174,1.6780104132315,1.48095831097802,3.64095980189941,3.06907305364772,-0.918595850359183,-0.305989966269627,-0.711525490373221,-0.420292898596812,-0.408954365911413,-0.296841117225646,-0.235381041015036,-0.343281034223374,-0.645266811358226,-1.06698825120914,-0.895989085039889,-0.30996456060132,2.76386522354265,-0.568128800088376,0.12339810729586,1.00308936488505,1.46020327499463,-0.36775256286826,-1.55707669752577
"31-2002","31","2002",51375,"Siaya",0,0.12339810729586,1.00308936488505,1.46020327499463,-0.36775256286826,-1.55707669752577,NA,NA,NA,-0.484984197396098,NA,0.0299683867442242,-0.495970637367489,-1.15604042196908,-1.05952794199387,-0.00385865675118934,-0.394733600521226,-0.146684431361587,-0.258790825561421,0.807397309707939,1.46675306584933,0.485461094816376,0.194970339864898,-0.55205188000047,-0.930354406896765,-0.653083679096134,-1.11692872659937,"Nyanza","Siaya","Siaya",0.981997518720626,-0.327575404860071,0.405962436652166,1,-1.05311431435321,0.327781923548784,-0.39510650553076,-0.489956329834004,-0.539837148524184,0.384855730277945,0.105165701672903,-0.600486275735914,-0.651993796163699,-0.514761135395627,0.151437854720272,0.0774999526090096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.488737405605829,NA,NA,NA,NA,-0.473105123319555,NA,0.10064297458638,0.591691035484477,1.13713031744193,-0.229985424895258,-0.66693528980477,-0.49916668718141,0.0234947755379451,-0.940208592120063,-0.733261355170135,-0.562567515238138,-0.141229801171067,-0.408430887818434,-0.349476450970088,-1.06894462641535,-0.574832360257447,-0.841282832070892,-1.00091117957406,-0.202645825857447,1.12977820745585,0.359787338194082,0.593233741364868,-0.00521293131261614,-0.316399949517937,-0.21730809162827,0.373388693614565,3.56273514107058,-0.439785555207944,0.435446577620102,-0.0272182644168536,3.00824808712263,1.96715400767529,1.02031656368789,1.19647620995649,-0.582412642052361,0.939741579102298,1.92848274170959,0.559464438193811,0.634736288153947,0.611701048965697,0.750903659942458,0.839241858195383,0.576928815389196,0.589504004903313,0.433630195735966,0.731497482507547,0.417925223410166,0.186058817746847,0.30257221615132,1.6388590039668,0.612415151572295,0.00244244407350756,0.349898472580458,0.719534675764797,-0.473105123319555,-0.575840058985214
"31-2003","31","2003",51375,"Siaya",0,0.00244244407350756,0.349898472580458,0.719534675764797,-0.473105123319555,-0.575840058985214,0.456259660088858,1.15199407185005,0.730802700468035,-0.229985424895258,-0.126314789784589,0.294535923707042,1.1663186839299,1.00227787652109,0.503832786536544,-0.727640587063827,-0.708994508806548,-0.75742616309423,-0.82076689816968,2.81776366984004,1.25184933678546,2.03332900951819,2.73437307250071,-0.106559160968116,-1.12519207385017,-0.561004495706114,-1.06107756827264,"Nyanza","Siaya","Siaya",0.758476540062841,-0.0817153873331409,0.464465131970116,1,-0.635876280402164,-0.787637524074031,-0.51738600991042,-0.757082942294983,-0.69573670606198,-0.798046638442297,-0.873737747101645,-0.878716735909483,-1.1617704747041,-0.398485108329366,-0.663770433633836,-0.819688952811303,1.23690873711393,0.836320485530427,1.46539559047468,1.02418285693495,1.48486059480235,0.999720718267346,1.05693886425704,1.31187767308131,1.17089034225194,1.20405588644392,1.04268007411968,0.955944778020803,-1.17118496242788,1.23778438001957,0.12339810729586,1.00308936488505,1.46020327499463,-0.36775256286826,-1.55707669752577,NA,NA,NA,-0.484984197396098,NA,0.0299683867442242,-0.495970637367489,-1.15604042196908,-1.05952794199387,-0.00385865675118934,-0.394733600521226,-0.146684431361587,-0.258790825561421,0.807397309707939,1.46675306584933,0.485461094816376,0.194970339864898,-0.55205188000047,-0.930354406896765,-0.653083679096134,-1.11692872659937,0.981997518720626,-0.327575404860071,0.405962436652166,-1.05311431435321,0.327781923548784,-0.39510650553076,-0.489956329834004,-0.539837148524184,0.384855730277945,0.105165701672903,-0.600486275735914,-0.651993796163699,-0.514761135395627,0.151437854720272,0.0774999526090096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.488737405605829,NA,0.0830795528884088,-0.12910818177624,0.161259440028167,-0.36775256286826,0.160087419920206
"31-2004","31","2004",51375,"Siaya",0,0.0830795528884088,-0.12910818177624,0.161259440028167,-0.36775256286826,0.160087419920206,-0.575028727868329,-0.298202022272616,0.2205561722512,-0.484984197396098,-0.48672845646471,1.35280607155831,1.1663186839299,2.08143702576617,1.38747145918417,-1.12127637372509,-1.60568563378066,-1.45541671364582,-1.48854286708805,0.539348461690326,1.14439747225352,0.485461094816376,0.844584992399641,-0.595727636768348,-1.04652177058974,-0.745162862486154,-0.884587907960202,"Nyanza","Siaya","Siaya",0.667742298823034,-0.718716341834731,-0.0945448116581252,1,-0.77871452625928,-0.787637524074031,-1.07234683747965,-0.919266957003435,-0.851636263599777,-0.798046638442297,-0.87114805543822,-0.920672122761053,-0.87793359828687,-1.25258537987063,-1.24221855903362,-0.816858703898305,-0.425909087508185,-0.272392600040215,0.0567995969848595,0.477624462949961,0.580994363552598,-0.296841117225646,-0.317869545606871,-0.0392722920653709,-0.410923952827882,-0.280857588175389,-0.354965133646521,-0.350800345718162,-1.42037863784181,-0.172487043315611,0.00244244407350756,0.349898472580458,0.719534675764797,-0.473105123319555,-0.575840058985214,0.456259660088858,1.15199407185005,0.730802700468035,-0.229985424895258,-0.126314789784589,0.294535923707042,1.1663186839299,1.00227787652109,0.503832786536544,-0.727640587063827,-0.708994508806548,-0.75742616309423,-0.82076689816968,2.81776366984004,1.25184933678546,2.03332900951819,2.73437307250071,-0.106559160968116,-1.12519207385017,-0.561004495706114,-1.06107756827264,0.758476540062841,-0.0817153873331409,0.464465131970116,-0.635876280402164,-0.787637524074031,-0.51738600991042,-0.757082942294983,-0.69573670606198,-0.798046638442297,-0.873737747101645,-0.878716735909483,-1.1617704747041,-0.398485108329366,-0.663770433633836,-0.819688952811303,1.23690873711393,0.836320485530427,1.46539559047468,1.02418285693495,1.48486059480235,0.999720718267346,1.05693886425704,1.31187767308131,1.17089034225194,1.20405588644392,1.04268007411968,0.955944778020803,-1.17118496242788,1.23778438001957,0.889450641037424,0.262806353606513,0.687061079890635,1.84465120660895,0.160087419920206
"31-2005","31","2005",51375,"Siaya",0,0.889450641037424,0.262806353606513,0.687061079890635,1.84465120660895,0.160087419920206,0.634068002840098,0.558732033345326,1.07060351819045,1.08750823302575,0.0538920435554711,0.294535923707042,0.750746353605554,0.570614216823054,0.422266139830609,0.497709523026866,0.299783006789334,0.464057300371056,0.0160140999193909,1.74556827776958,1.3593012013174,1.36995704607455,1.21368422679438,-0.17644037179672,-0.796541367706124,-0.192687762146036,-0.302618838195756,"Nyanza","Siaya","Siaya",0.71524230821414,-0.573435422387,0.0441851723334415,1,0.129060115174761,-0.728432670166238,-0.155250554632196,-0.98604861011868,-0.883344648183735,-0.595477733862297,-0.855609905457672,-1.24969068280758,-0.869460855707251,0.688167217344423,0.129914203542606,-0.672516009335415,0.713429051584747,0.36595735831864,0.867809411418391,1.14130251278888,1.26965434926669,0.379625927379393,0.507015500311478,0.940311432665971,0.46786176666091,0.592620926306556,0.27622947631241,0.343408001268163,-0.755086771625854,0.695372294121424,0.0830795528884088,-0.12910818177624,0.161259440028167,-0.36775256286826,0.160087419920206,-0.575028727868329,-0.298202022272616,0.2205561722512,-0.484984197396098,-0.48672845646471,1.35280607155831,1.1663186839299,2.08143702576617,1.38747145918417,-1.12127637372509,-1.60568563378066,-1.45541671364582,-1.48854286708805,0.539348461690326,1.14439747225352,0.485461094816376,0.844584992399641,-0.595727636768348,-1.04652177058974,-0.745162862486154,-0.884587907960202,0.667742298823034,-0.718716341834731,-0.0945448116581252,-0.77871452625928,-0.787637524074031,-1.07234683747965,-0.919266957003435,-0.851636263599777,-0.798046638442297,-0.87114805543822,-0.920672122761053,-0.87793359828687,-1.25258537987063,-1.24221855903362,-0.816858703898305,-0.425909087508185,-0.272392600040215,0.0567995969848595,0.477624462949961,0.580994363552598,-0.296841117225646,-0.317869545606871,-0.0392722920653709,-0.410923952827882,-0.280857588175389,-0.354965133646521,-0.350800345718162,-1.42037863784181,-0.172487043315611,NA,NA,NA,-0.473105123319555,NA
